url,title,imdb_score,description,director,stars,year,runtime,genre,rating,metascore,gross
https://www.imdb.com/title/tt22804942/,TikTok Rewind Indonesia 2020: A New Destiny,,,Add a Plot,,2020 Video,10,"Short, Fantasy",Semua,,
https://www.imdb.com/title/tt1250706/,Bimo kroda,,,Add a Plot,,1967,,,,,
https://www.imdb.com/title/tt14797794/,Sebentar Saja,,,,,2017,7,"Short, Drama",,,
https://www.imdb.com/title/tt0336692/,Ketika cinta telah berlalu,,,Add a Plot,,1989,104,"Drama, Romance",,,
https://www.imdb.com/title/tt12409872/,Conscience,,,Add a Plot,,II) (2018,,Short,,,
https://www.imdb.com/title/tt12342804/,Sekala,,,Add a Plot,,2020,9,"Short, Drama",,,
https://www.imdb.com/title/tt13795336/,Bali,,,Add a Plot,,2020 Video,,"Short, Adventure",,,
https://www.imdb.com/title/tt14797572/,Matchalatte 2,,,Add a Plot,,2018,13,"Short, Drama, Romance",,,
https://www.imdb.com/title/tt12538914/,The Main Function of Music - Muslim Headbanger,,,,,2017 Video,34,"Documentary, Short, Music",,,
https://www.imdb.com/title/tt3028052/,Galaxy Superstar,,,,,2012– ,,Music,,,
https://www.imdb.com/title/tt15128016/,Alfred Rey: Masa SMA,,,Add a Plot,,2014 Video,,"Short, Music",,,
https://www.imdb.com/title/tt1649408/,Semoga kau kembali,,,Add a Plot,,1976,106,,,,
https://www.imdb.com/title/tt11468644/,Siapa?,,,Add a Plot,,2019,5,"Short, Horror",,,
https://www.imdb.com/title/tt14280262/,Sedikit itu lebih baik,,,Add a Plot,,2021,,"Documentary, Short",,,
https://www.imdb.com/title/tt14807612/,Blue Light,,,See full summary,,II) (2021 Video,,"Short, Drama",,,
https://www.imdb.com/title/tt5967130/,Vlog Fest 2016,9.2,"The story of eight people who attended the Vloggers Festival in Mount Bromo and compete to create a video blog for the first prize. Unfortunately, their trip does not run smoothly and so mysterious.",Erix Soekamti,"Rintho Aribowo, Dondy Bappedyanto, Pang Bathoro, Bagoes Kresnawan",2016 TV Movie,50,"Comedy, Drama",,,
https://www.imdb.com/title/tt21746302/,So - yam!,,,Add a Plot,,2019,6,"Animation, Short",,,
https://www.imdb.com/title/tt21230008/,My Self Hip Hop,,,Add a Plot,,2022,,Music,,,
https://www.imdb.com/title/tt14364290/,Zona Hijau,,,,,2020,13,"Short, Drama",,,
https://www.imdb.com/title/tt0360369/,Angin kemarau,,,Add a Plot,,2003,16,Short,,,
https://www.imdb.com/title/tt1847729/,Tie Pat Kai Kawin,,,Add a Plot,,1935,,Fantasy,,,
https://www.imdb.com/title/tt6939336/,Abizars,,,Add a Plot,,1980,,Drama,,,
https://www.imdb.com/title/tt26695482/,Sal Priadi: Mesra-mesraannya kecil-kecilan dulu,,,Add a Plot,,2022 Music Video,3,"Drama, Music",,,
https://www.imdb.com/title/tt1175105/,Tongkat sakti,6.3,,Willy Wilianto,"Anna Tairas, Boy Tirayoh, Pitradjaya Burnama, Pong Harjatmo",1982,83,,,,
https://www.imdb.com/title/tt21850868/,Nol Rupiah,,,Add a Plot,,2013,32,"Short, Drama",,,
https://www.imdb.com/title/tt14037982/,The Debt Fathers: Inside Indonesia's Debt Collecting Industry,,,Add a Plot,,2018,,"Documentary, Short",,,
https://www.imdb.com/title/tt10016550/,Home made,,,,,2012,13,"Short, Thriller",,,
https://www.imdb.com/title/tt1170020/,Takkan lari gunung dikedjar,,,Add a Plot,,1965,,,,,
https://www.imdb.com/title/tt1279434/,Gending sriwidjaja,,,Add a Plot,,1958,,Drama,,,
https://www.imdb.com/title/tt6509782/,Alpha Division,,,See full summary,,2016,,"Short, Action",,,
https://www.imdb.com/title/tt12098052/,Bukan Salahmu,,,,,2020,15,"Short, Drama",,,
https://www.imdb.com/title/tt0344662/,Jalan kehidupan,,,Add a Plot,,1996– ,60,Drama,,,
https://www.imdb.com/title/tt6753220/,"Toha, Pahlawan Bandung Selatan",,,Add a Plot,,1961,,War,,,
https://www.imdb.com/title/tt1250788/,Mak tjomblang,,,Add a Plot,,1960,,Drama,,,
https://www.imdb.com/title/tt13951318/,Mulai Bicara (Start Talking),,,Add a Plot,,2018,2,Short,,,
https://www.imdb.com/title/tt21059050/,Cinta Abadi,,,Add a Plot,,2019,,Drama,,,
https://www.imdb.com/title/tt1772273/,Gaja remadja,,,Add a Plot,,1960,,Comedy,,,
https://www.imdb.com/title/tt8638476/,Hafiz Journey,,,Add a Plot,,2016–2018,,Family,SU,,
https://www.imdb.com/title/tt27444061/,Not for Sale,,"As new owners move in, a husband must kill to hold onto their home even if he's dead.",Dallas King,,II,,Horror,,,
https://www.imdb.com/title/tt12222952/,Harmoni,,,Add a Plot,,2015,,"Short, Drama",,,
https://www.imdb.com/title/tt21212038/,Detik Dan Waktu (Selepas Pandemi),,,Add a Plot,,2022,,"Documentary, Short",,,
https://www.imdb.com/title/tt2373016/,Tears of Wood,,,Add a Plot,,2009,26,Short,,,
https://www.imdb.com/title/tt10800324/,ONE Championship 92: For Honor,,,Add a Plot,,2019 TV Special,,Sport,,,
https://www.imdb.com/title/tt13446504/,Ekspedisi Komedi,,,Add a Plot,,2013,48,Comedy,,,
https://www.imdb.com/title/tt8519072/,Jakarta Unfair,,,See full summary,,2016,,Documentary,,,
https://www.imdb.com/title/tt1256493/,Air Mata Surga,7.1,,Eddie Cahyono,"Ifa Isfansyah, Muhammad Fendy Riyadi",2003,38,"Short, Drama",,,
https://www.imdb.com/title/tt0808530/,A Very Boring Conversation,6.4,"A conversation that starts with music and emails, and ends up possibly changing the relationship between the two people from ""mother-son"" to ""woman-man""",Edwin,"Tutie Kirana, Wahu Yuyu",2006,9,Short,,,
https://www.imdb.com/title/tt27486140/,Cerulean Nightmare,,,,,2023,,"Short, Horror, Mystery",,,
https://www.imdb.com/title/tt14358586/,Demi,,,,,2018,8,"Short, Drama",,,
https://www.imdb.com/title/tt9329858/,Kuberikan Segalanya,,,See full summary,,1992,112,Drama,,,
https://www.imdb.com/title/tt13223674/,Keluarga Ben Ben,,,,,2018–2019,,Comedy,,,
https://www.imdb.com/title/tt2455408/,Fallin' in Love,4.2,,Findo Purwono,"Adly Fayruz, Mikha Tambayong, Boy William, Agesh Palmer",2012,95,Drama,,,
https://www.imdb.com/title/tt23840556/,Jogja Masih Istimewa,,,,,2022,10,"Short, Action, Comedy",,,
https://www.imdb.com/title/tt12541452/,Tinseltown,,,,,2019,,"Short, Musical",,,
https://www.imdb.com/title/tt1529289/,Kuda laut,,,Add a Plot,,2009,25,"Short, Drama",,,
https://www.imdb.com/title/tt14597486/,Bukan Arwah Madhya,,,Add a Plot,,2019,,"Short, Horror",,,
https://www.imdb.com/title/tt14253370/,Nova Rianty: Hati yang Luka,,,Add a Plot,,2020 Video,,"Short, Music",,,
https://www.imdb.com/title/tt17066476/,Marni: Gadis Berdarah Dingin,,,See full summary,,1984,75,Action,,,
https://www.imdb.com/title/tt1462485/,Hantu Rumah Ampera,4.6,,Rudy Soedjarwo,"Ben Joshua, Nadila Ernesta, Rahma Landy, Meity Josefina",2009,87,Horror,,,
https://www.imdb.com/title/tt0345886/,Saat kukatakan cinta,,,Add a Plot,,1989,,"Drama, Romance",,,
https://www.imdb.com/title/tt1171505/,Badai jalanan,,,Add a Plot,,1989,82,,,,
https://www.imdb.com/title/tt19371908/,Teman,,,,,2016,13,"Short, Comedy",,,
https://www.imdb.com/title/tt2518568/,The Drown Sea,,,Add a Plot,,2006 Video,94,Documentary,,,
https://www.imdb.com/title/tt15167140/,Janji Yang Tak Kunjung Tuntas,,,,,2019,10,"Short, Drama, Family",,,
https://www.imdb.com/title/tt13891040/,ZeckoZICK: Capital Z,,,Add a Plot,,2018 Video,,"Short, Music",,,
https://www.imdb.com/title/tt1314842/,Serba salah,,,Add a Plot,,1959,,,,,
https://www.imdb.com/title/tt0359304/,Gadis Bionik,6.4,"The crime rate in Indonesia has risen dramatically, gang violence has taken over. The police have their hands full tracking down the criminals. It seems like a success story when the Kontet...",Ali Shahab,"Hamid Arief, Eva Arnaz, Dorman Borisman, Aminah Cendrakasih",1982,90,Action,,,
https://www.imdb.com/title/tt1385959/,Pengorbanan,,,Add a Plot,,1952,,,,,
https://www.imdb.com/title/tt1227925/,Yoan,,,Add a Plot,,1977,113,Drama,,,
https://www.imdb.com/title/tt21366892/,Hoax,8.5,A story about a man who sell a Facebook account full with hoax content for his own profit.,Krisna L. Salya,"Rama DeRanau, Robert Zahir",IV) (2017,,"Short, Comedy",,,
https://www.imdb.com/title/tt12397696/,For Keira,,,Add a Plot,,2015,,"Short, Drama",,,
https://www.imdb.com/title/tt10551496/,Love is Trap,,,Add a Plot,,2016,,"Short, Drama",,,
https://www.imdb.com/title/tt4986140/,Haryo,,,,,2013,14,Short,,,
https://www.imdb.com/title/tt0346859/,Di antara masa lalu dan masa sekarang,,,Add a Plot,,2001,12,Short,,,
https://www.imdb.com/title/tt27705403/,Blank,,,Add a Plot,,2018,,"Short, Drama",,,
https://www.imdb.com/title/tt1385854/,Burung bitjara,,,Add a Plot,,1953,,,,,
https://www.imdb.com/title/tt21844868/,Sinis,,,,,2020,10,"Short, Drama, Thriller",,,
https://www.imdb.com/title/tt28141658/,Kisah Nyata,,,Add a Plot,,2017–2023,,Family,,,
https://www.imdb.com/title/tt2078656/,Krisis,,,Add a Plot,,1953,,Drama,,,
https://www.imdb.com/title/tt1847537/,Son of White Snake Ghost,,,Add a Plot,,1936,,Fantasy,,,
https://www.imdb.com/title/tt15162934/,Rumah Aya,,,,,2021,39,"Short, Drama",,,
https://www.imdb.com/title/tt1480793/,Kutukan ibu,,,Add a Plot,,1973,101,Drama,,,
https://www.imdb.com/title/tt15173738/,Bayu Cinta Luna,8.5,"Four sisters lead a peaceful life living together. However, things change when the eldest sister, Luna, falls in love with a rich industrialist named Bayu.",Celine Evangelista,"Chicco Jerikho, Bunga Citra Lestari, Arie Dwi Andhika",2009–2010,,Romance,,,
https://www.imdb.com/title/tt12369174/,Oi! Jaga Lambe,,,Add a Plot,,2018–2019,,,,,
https://www.imdb.com/title/tt1067209/,Menerjang prahara di komodo,,,Add a Plot,,1991,,,,,
https://www.imdb.com/title/tt13641970/,Ingin Menunda: Would Like to Delay,,,Add a Plot,,II) (2020,4,Short,,,
https://www.imdb.com/title/tt27843088/,Kance,,,Add a Plot,,2017,67,Drama,,,
https://www.imdb.com/title/tt1748162/,Perjaka Terakhir 2,4.6,,Jacky,"Ringgo Agus Rahman, Fahrani, Bari Bintang, Joe Project P.",2010,,Comedy,,,
https://www.imdb.com/title/tt16274396/,Raya Rasa,9.5,story about Raya's journey through a problem that forces her to accept a legacy that is contrary to hers work and life experiences.,Andi Fikri,"Vriska Adelia, Rama Dwita, Cynkia Handayani, M. Muhlas",2021,30,"Short, Drama",,,
https://www.imdb.com/title/tt16548752/,Mahalini: Melawan Restu,,,Add a Plot,,2021 Music Video,4,Music,,,
https://www.imdb.com/title/tt27129087/,Sentuhan Binal Iblis,,,,,2020,16,"Short, Horror",,,
https://www.imdb.com/title/tt14445452/,A Boring Couple Conversation,,,Add a Plot,,2019,,Short,,,
https://www.imdb.com/title/tt11828512/,Slow Loris Having Teeth Cut,,,,,2014 Video,1,"Documentary, Short",,,
https://www.imdb.com/title/tt27380599/,Fist of Jenglot,,,,,2022,11,"Animation, Short",,,
https://www.imdb.com/title/tt27198439/,Hold on Little Girl: Farah,,,,,2023,23,"Short, Family",,,
https://www.imdb.com/title/tt1385827/,Ajah kikir,,,Add a Plot,,1953,,,,,
https://www.imdb.com/title/tt14692186/,YouTube Rewind Indonesia 2018: Rise,,,Add a Plot,,2018 Video,9,"Short, Comedy, Music",,,
https://www.imdb.com/title/tt9056398/,Soar,,,Add a Plot,,2019,,Short,,,
https://www.imdb.com/title/tt10016730/,Rajawali,,,,,2015,5,"Short, Comedy",,,
https://www.imdb.com/title/tt12397652/,Marid,,,Add a Plot,,2017,,"Short, Drama",,,
https://www.imdb.com/title/tt14064622/,Konsumerisme: Film Dokumenter tentang budaya konsumtif,,,Add a Plot,,2020,,"Short, Documentary",,,
https://www.imdb.com/title/tt10541328/,Kembalilah Dengan Tenang,8.0,"Santoso and Wati are in grief for Agung, their only son, suddenly died. It leads Santoso into unfavorable circumstances while he gets around to preparing for the funeral.",M. Reza Fahriyansyah,"Banyu Bening, Siti Fauziah, Very Handayani, Ernanta Kusuma",2018,26,"Short, Drama",,,
https://www.imdb.com/title/tt15141312/,Siantar Rap Foundation: I'am a lady,,,Add a Plot,,2017 Video,,"Short, Music",,,
https://www.imdb.com/title/tt11525490/,ZoKer: Bullying of the Dead,,,,,2019,13,"Short, Horror",,,
https://www.imdb.com/title/tt1846730/,Setangan Berloemoer Darah,,,Add a Plot,,1928,,,,,
https://www.imdb.com/title/tt25009342/,Jeritan Si Buyung,,,See full summary,,1977,,Drama,,,
https://www.imdb.com/title/tt5927132/,Mozaik,,,Add a Plot,,2016– ,,Reality-TV,,,
https://www.imdb.com/title/tt26675289/,Kisah Cahaya Dan Sahabatnya,,,Add a Plot,,2021,,"Short, Drama",,,
https://www.imdb.com/title/tt1058067/,Benyamin si Abunawas,,,Add a Plot,,1974,,,,,
https://www.imdb.com/title/tt8529994/,The Dogs,,,,,2019,70,Drama,,,
https://www.imdb.com/title/tt5239032/,Kunang-Kunang,,,,,2014,16,"Short, Fantasy",,,
https://www.imdb.com/title/tt22046634/,"Garuda, Naga & the Curse of Kadru",,,Add a Plot,,2021,9,"Animation, Short, Action",,,
https://www.imdb.com/title/tt1326998/,Mutiara jang kembali,,,Add a Plot,,1959,,,,,
https://www.imdb.com/title/tt9221256/,Tarmina,,,,,1954,,Drama,,,
https://www.imdb.com/title/tt16606274/,Indonesia's Best Ever Destinations,,,,,2021 TV Special,44,Documentary,,,
https://www.imdb.com/title/tt10555780/,"I'm Sorry, But I Love You",,,Add a Plot,,1996–1997,,,,,
https://www.imdb.com/title/tt1314749/,Gara-gara djanda muda,,,Add a Plot,,1954,,,,,
https://www.imdb.com/title/tt0334851/,Jalan membara,,,Add a Plot,,1994– ,60,"Action, Drama",,,
https://www.imdb.com/title/tt15521520/,Immortal Xsion Kombat show on MNC Anniversary,,,Add a Plot,,2012 TV Special,,Reality-TV,,,
https://www.imdb.com/title/tt1142859/,Rahasia perawan,,,Add a Plot,,1975,107,,,,
https://www.imdb.com/title/tt27625347/,I'm the Best Muslim,,,Add a Plot,,2020– ,,,,,
https://www.imdb.com/title/tt13269700/,Kalau,,,Add a Plot,,II) (2020– ,,Drama,,,
https://www.imdb.com/title/tt1856677/,Anakluh,7.2,,Edward Sirait,"Shara Aryo, Masayu Clara, Rizky Hanggono, Suci Winata",2011,89,Drama,,,
https://www.imdb.com/title/tt14999460/,Go Local or Go Home,,,,,2020,25,"Adventure, Comedy, Reality-TV",,,
https://www.imdb.com/title/tt1102163/,Akibat,,,Add a Plot,,1951,,,,,
https://www.imdb.com/title/tt13506308/,Malam Malam,,,Add a Plot,,2019– ,60,"Comedy, Talk-Show",R,,
https://www.imdb.com/title/tt10431382/,Sunrise in the Forest,,,,,2019,17,"Short, Drama",,,
https://www.imdb.com/title/tt1462628/,Sri Asih,,,See full summary,,1954,,,,,
https://www.imdb.com/title/tt1387507/,"Drown Boy, Drown",,,See full summary,,2008,18,"Short, Drama",,,
https://www.imdb.com/title/tt25259996/,The Story of Roy Patrick Streamer,9.8,A short biopic film that represents Ghazanfer Arifi (Roy Patrick Streamer) and his career in gaming and streaming industry.,Roy Patrick Streamer,Roy Patrick Streamer,2022 Video,,"Short, Biography",,,
https://www.imdb.com/title/tt1192108/,Ratu kentjana,,,Add a Plot,,1955,,,,,
https://www.imdb.com/title/tt1846709/,Rampok Preanger,,,Add a Plot,,1929,,,,,
https://www.imdb.com/title/tt1037701/,Benyamin spion 025,,,Add a Plot,,1974,,,,,
https://www.imdb.com/title/tt10608764/,2007 AFC Asian Cup,,,Add a Plot,,2007,,Sport,,,
https://www.imdb.com/title/tt2285591/,Mudik lebaran,6.2,,Muchyar Syamas,"Wiwid Gunawan, Irwansyah, Leroy Osmani, Irfan Penyok",2011,,Comedy,,,
https://www.imdb.com/title/tt1175103/,Teror tengah malam,,,Add a Plot,,1972,,,,,
https://www.imdb.com/title/tt1293580/,Kamar kosong,,,Add a Plot,,1956,,,,,
https://www.imdb.com/title/tt10171566/,ONE Championship 50: Quest for Power,,,Add a Plot,,2017 TV Special,,Sport,,,
https://www.imdb.com/title/tt1797395/,Goyang dangdut,,,Add a Plot,,1980,92,Mystery,,,
https://www.imdb.com/title/tt15876524/,Muka'Ku,,,,,2016,7,"Short, Fantasy, Horror",,,
https://www.imdb.com/title/tt15150968/,Bhàko: The Golden Leaf,,,See full synopsis,,2019,48,Drama,,,
https://www.imdb.com/title/tt1293585/,Lagu kenangan,,,Add a Plot,,1953,,,,,
https://www.imdb.com/title/tt1196743/,Air mata pengantin,,,Add a Plot,,1952,,,,,
https://www.imdb.com/title/tt1481353/,Detik-detik berbahaja,,,Add a Plot,,1961,91,Drama,,,
https://www.imdb.com/title/tt10052366/,"Peace Out, Past",,,Antonio Reinaldo,"Cooper Hardin, Justin Selig, Devin White",,,"Short, Drama",,,
https://www.imdb.com/title/tt15141358/,Siantar Rap Foundation: Sinanggar Tullo,,,Add a Plot,,2013 Video,,"Short, Music",,,
https://www.imdb.com/title/tt1042231/,Ali Baba,,,Add a Plot,,1974,,,,,
https://www.imdb.com/title/tt21366856/,Short Cut,8.4,A woman's car broke down on a very remote shortcut. Even her mobile phone signal isn't working. Soon a suspicious man appears to try and help her but an unexpected event unfolds.,Rama DeRanau,"Rama DeRanau, Rita Melanie",II) (2020,,"Short, Thriller",,,
https://www.imdb.com/title/tt0886693/,Jatuh Cinta Lagi,5.9,A love story between two cynical urban yuppies who have to face each other as lawyers in a courtroom.,Rizal Mantovani,"Gary M. Iskak, Krisdayanti, Cornelia Agatha, Enditha",2006,96,Romance,,,
https://www.imdb.com/title/tt5473296/,TV Commercial for CIMB Niaga 3D Secure Debit Card,,,Add a Plot,,2015 Video,,Short,,,
https://www.imdb.com/title/tt14807684/,Sin,,,,,V) (2019,,"Short, Drama, Romance",,,
https://www.imdb.com/title/tt26751054/,Hari Ini Belum Ada Kabar,,,Add a Plot,,2021,,Documentary,,,
https://www.imdb.com/title/tt1256579/,Masa topan dan badai,,,Add a Plot,,1963,,Drama,,,
https://www.imdb.com/title/tt3778672/,"Be Quiet, Exam Is in Progress!",7.4,,Ifa Isfansyah,"Fendy Riyadi, Takahiro Saito, Hiroaki Kato, Muhammad Fendy Riyadi",2006,15,"Short, Drama",,,
https://www.imdb.com/title/tt5068756/,Dikejar Setan:Chased by Satan,,,,,2009,98,"Horror, Thriller",,,
https://www.imdb.com/title/tt21997232/,Menerobos Batas,,,Add a Plot,,2022 Video,17,"Documentary, Short",,,
https://www.imdb.com/title/tt1279491/,Senen raja,,,Add a Plot,,1954,,,,,
https://www.imdb.com/title/tt0382111/,Joni Be Brave,,,,,2003,18,"Action, Drama, Short",,,
https://www.imdb.com/title/tt1576430/,Mata pena mata hati Raja Ali Haji,,,Add a Plot,,2009,95,,,,
https://www.imdb.com/title/tt14528028/,Unstockholm,,,,,2020,21,"Short, Crime",,,
https://www.imdb.com/title/tt27561347/,Alice Megan & Friends,,,,,2020– ,,"Comedy, Drama",TV-PG,,
https://www.imdb.com/title/tt14057564/,Minimalisme: Film Dokumenter tentang Hidup Minimalis,,,Add a Plot,,2020,,"Documentary, Short",,,
https://www.imdb.com/title/tt1250698/,Arni,,,Add a Plot,,1955,,,,,
https://www.imdb.com/title/tt22817794/,Last Tears,,,,,,,"Drama, Romance",,,
https://www.imdb.com/title/tt5059790/,The Eyeless Beggar,9.6,Two detectives are interested to a mysterious blind beggar nearby the coffee shop when they are trying to solve a cannibal case.,Jeiji Joned,"Didet Joned, Yanti Joned, Badrian Noviansyah, Adrian Oktomayora Tambunan",2015,10,"Short, Drama, Mystery",,,
https://www.imdb.com/title/tt27542063/,LA BOLD Stronger than life,,,Add a Plot,,2017 Video,,"Short, Adventure",,,
https://www.imdb.com/title/tt1058752/,Sesuatu yang indah,,,Add a Plot,,1976,,,,,
https://www.imdb.com/title/tt15302194/,Kertas Merah,,,Add a Plot,,2018,15,"Short, Drama",,,
https://www.imdb.com/title/tt2167198/,Boy in Yogja,,,,,2011,3,"Short, Drama",,,
https://www.imdb.com/title/tt13828932/,Rabiah & Mimi,,,Add a Plot,,2020,25,"Documentary, Short",,,
https://www.imdb.com/title/tt15834138/,Nirmala (To Preserve a Sunflower),,,See full summary,,2021,42,"Short, Drama, Fantasy",,,
https://www.imdb.com/title/tt27617974/,Kacaunya Dunia Persilatan,,,Add a Plot,,2015,,Comedy,,,
https://www.imdb.com/title/tt15061150/,Withdrawal,,,Add a Plot,,2015,,"Short, Drama, Sci-Fi",,,
https://www.imdb.com/title/tt16537762/,Sinema Purnama,,,,,2012,98,Drama,,,
https://www.imdb.com/title/tt0292016/,Indonesia berbisik,,,Add a Plot,,1995 TV Movie,,,,,
https://www.imdb.com/title/tt10332662/,Muhammad Hafiz: Comeback,,,Add a Plot,,2019,,"Short, Music",SU,,
https://www.imdb.com/title/tt16806948/,Pendekar Sumur Tudjuh,,,Add a Plot,,1971,,"Action, Adventure",,,
https://www.imdb.com/title/tt0934923/,Pendekar bukit tengkorak,,,Add a Plot,,1987,79,,,,
https://www.imdb.com/title/tt0318558/,Perjuangan dan Do'a,,,Add a Plot,,1980,90,"Drama, Musical",,,
https://www.imdb.com/title/tt1158238/,Cowok komersil,,,Add a Plot,,1977,108,,,,
https://www.imdb.com/title/tt1301290/,Tapi bukan aku,,,Add a Plot,,2008,96,Drama,,,
https://www.imdb.com/title/tt5232564/,Segi3Hati,,,See full summary,,2015,65,Romance,,,
https://www.imdb.com/title/tt6753348/,Amor dan Humor,,,Add a Plot,,1961,,"Comedy, Drama",,,
https://www.imdb.com/title/tt24055622/,Timun Mas,,,,,1998 Video,52,"Animation, Adventure, Comedy",,,
https://www.imdb.com/title/tt14263482/,Surup,,,Add a Plot,,2020,,"Short, Horror",,,
https://www.imdb.com/title/tt16023904/,Sudut Mati Komedi,9.0,,Ferry Irwandi,"Ferry Irwandi, Rahmet Ababil, Dany Beler, Fico Fachriza",2021,36,"Documentary, Short",,,
https://www.imdb.com/title/tt6303912/,ONE Championship 46: Titles and Titans,,,Add a Plot,,2016 TV Special,,Sport,,,
https://www.imdb.com/title/tt1067143/,Cakar naga,,,Add a Plot,,1991,,,,,
https://www.imdb.com/title/tt1948607/,Pengorbanan,,,Add a Plot,,1974,107,Drama,,,
https://www.imdb.com/title/tt1279467/,Musafir kelana,,,Add a Plot,,1953,,,,,
https://www.imdb.com/title/tt1848921/,Harta Berdarah,,,Add a Plot,,1940,,Drama,,,
https://www.imdb.com/title/tt22543282/,Asa,,,,,2020,20,"Short, Drama",,,
https://www.imdb.com/title/tt13835210/,Ben Farraby: Home Sessions,,,,,2021,12,"Short, Music",,,
https://www.imdb.com/title/tt22806246/,Ada Yang Berbeda?,,,Add a Plot,,2022,8,"Short, Drama",,,
https://www.imdb.com/title/tt26455984/,Kado Untuk Keisya,,,Add a Plot,,2019,,"Short, Family",,,
https://www.imdb.com/title/tt12392394/,Project Al Amin,,,,,2020,,"Short, Drama",,,
https://www.imdb.com/title/tt21445128/,Cantik Ya Kamu,9.5,"Bea, Millie and Langi, tiga perempuan millenial yang berbeda usia dan kelas sosial, namun menjalin persahabatan dan selalu bertemu di coffee shop kecil di salah satu gedung perkantoran di pusat bisnis Jakarta.",Wafda Saifan Lubis,"Tika Bravani, Emil Kusumo, Hamzah Bustami",2021,,Drama,,,
https://www.imdb.com/title/tt0336642/,Jakarta Jakarta,,,Add a Plot,,1982,110,Drama,,,
https://www.imdb.com/title/tt22543358/,Kiwa,,,,,2019,16,"Short, Drama",,,
https://www.imdb.com/title/tt10018590/,Gusti,,,,,2017,8,"Short, Drama",,,
https://www.imdb.com/title/tt8591966/,Darna ajaib,,,,,1980,95,Fantasy,,,
https://www.imdb.com/title/tt21353912/,Kasat Mata,,,,,2020,,"Documentary, Animation, Short",,,
https://www.imdb.com/title/tt15100398/,CWM,,,Add a Plot,,2021,15,"Short, Drama",,,
https://www.imdb.com/title/tt23060838/,Penakluk Camer,,,Add a Plot,,2022,,"Short, Comedy",,,
https://www.imdb.com/title/tt1480734/,Begadang karena penasaran,,,Add a Plot,,1980,93,"Drama, Romance",,,
https://www.imdb.com/title/tt6939284/,Penasaran,,,Add a Plot,,1977,111,Drama,,,
https://www.imdb.com/title/tt10619640/,Dapur Campur,,,,,2007–2008,,Reality-TV,,,
https://www.imdb.com/title/tt1265070/,Dendang sajang,,,Add a Plot,,1953,,,,,
https://www.imdb.com/title/tt6081584/,Vestiges,,A young writer embarks on a journey that uncovers shocking truth behind her family history and heart transplant.,Renaldo Samsara,,,,"Crime, Drama, Mystery",,,
https://www.imdb.com/title/tt18948956/,Anna & Ballerina,,,,,2013,18,"Short, Drama, Fantasy",,,
https://www.imdb.com/title/tt1849077/,Siti Akbari,,,Add a Plot,,1939,,Drama,,,
https://www.imdb.com/title/tt21969854/,Jandi La Surong,,,Add a Plot,,2019,,Romance,,,
https://www.imdb.com/title/tt1844020/,Resia Boroboedoer,7.1,,Olive Young,,1928,,Adventure,,,
https://www.imdb.com/title/tt1754475/,Senggol-senggolan,,,Add a Plot,,1980,91,Drama,,,
https://www.imdb.com/title/tt6750582/,Teh Botol Sosro Kulineria web-series,,,Add a Plot,,2017– ,,Comedy,,,
https://www.imdb.com/title/tt19718842/,Sampai memutih rambutku,,,Add a Plot,,2022,,"Short, Drama",,,
https://www.imdb.com/title/tt3871806/,Leher Angsa,,,Add a Plot,,2013,,Family,,,
https://www.imdb.com/title/tt20783768/,Reconnecting,,,Add a Plot,,2022,23,"Short, Comedy, Drama",,,
https://www.imdb.com/title/tt1846533/,Delapan Djago Pedang,,,Add a Plot,,1933,,,,,
https://www.imdb.com/title/tt15041894/,The Flame (Bara),,,,,2021,76,Documentary,SU,,
https://www.imdb.com/title/tt14735192/,A Matter of Moments,,,,,2020,30,"Short, Drama",,,
https://www.imdb.com/title/tt14038094/,Rasuk Budaya,,,Add a Plot,,2019,,"Short, Music",,,
https://www.imdb.com/title/tt0381752/,Family seratus,,,,,1995– ,,Family,,,
https://www.imdb.com/title/tt14807670/,Semata Janji Bisu,,,See full summary,,2020,,"Short, Drama",,,
https://www.imdb.com/title/tt24031086/,Azrax Melawan Sindikat Perdagangan Wanita,,,See full summary,,2013,108,"Action, Drama",,,
https://www.imdb.com/title/tt22855306/,Cinta Nikita,1.4,,Rizky Billar,"Kevin Kambey, Hana Saraswati, Nikita Willy",2021,,Drama,,,
https://www.imdb.com/title/tt27044416/,Goresan Jejak 2,,,Add a Plot,,2018,,,,,
https://www.imdb.com/title/tt21610016/,MVP - Most Valuable Player,,,See full summary,,2020,,Documentary,,,
https://www.imdb.com/title/tt7407376/,Battle of Heroes,,,Add a Plot,,2017 Video Game,,Adventure,,,
https://www.imdb.com/title/tt27128876/,Kesurupan Erotik,,,,,2020,13,"Short, Horror",,,
https://www.imdb.com/title/tt1980092/,Dream Obama,,,See full summary,,2011,82,"Drama, Family",SU,,
https://www.imdb.com/title/tt28489283/,Detik Akhir,,"A retired hitman is forced out of retirement after the death of his son. With nothing but rage, he will stop at nothing until those responsible are dead.",Anas Lutfi,"Emir Pahlevi, Anas Lutfi",2023,20,"Short, Action",D17+,,
https://www.imdb.com/title/tt8870116/,Dancing for the Gods,,,,,2018,22,"Documentary, Short",,,
https://www.imdb.com/title/tt2912348/,Kisah 3 Titik,6.2,,Bobby Prabowo,"Donny Alamsyah, Hafez Ali, Lola Amaria, Ence Bagus",2013,104,Drama,,,
